2025-12-19 17:26:35 | INFO     | app | 🚀 Starting Messaging Platform...
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 250.4s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 250.4s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 250.4s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 250.4s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 94.72s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a', 'PENDING')
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 94.72s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a', 'ACCEPTED')
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.04371s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.04338s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.04265s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:15 | INFO     | engineio.server | mG4Grqw4Lr_94OakAAAA: Sending packet PING data None
2025-12-20 12:50:15 | INFO     | engineio.server | mG4Grqw4Lr_94OakAAAA: Received packet PONG data 
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id = %s AND conversation_members.user_id = %s
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 247.3s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT messages.id 
FROM messages 
WHERE messages.conversation_id = %s AND messages.sender_id != %s
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 247.3s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:16 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.5s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id 
FROM conversation_members 
WHERE conversation_members.user_id = %s
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT conversations.id, conversations.type, conversations.name, conversations.created_at, conversations.updated_at 
FROM conversations 
WHERE conversations.id IN (%s) ORDER BY conversations.updated_at DESC
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-20 12:50:16 | INFO     | engineio.server | mG4Grqw4Lr_94OakAAAA: Received packet MESSAGE data 2["get_online_users",{"user_ids":["04f6f203-dc50-4dbb-be9e-e9943259b09b"]}]
2025-12-20 12:50:16 | INFO     | socketio.server | received event "get_online_users" from Qo3jZajlQt23AB0uAAAB [/]
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.id AS conversation_members_id, conversation_members.user_id AS conversation_members_user_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id IN (%s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-20 12:50:16 | INFO     | socketio.server | emitting event "online_users" to Qo3jZajlQt23AB0uAAAB [/]
2025-12-20 12:50:16 | INFO     | engineio.server | mG4Grqw4Lr_94OakAAAA: Sending packet MESSAGE data 2["online_users",{"users":[]}]
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT messages.conversation_id AS messages_conversation_id, messages.id AS messages_id, messages.sender_id AS messages_sender_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.conversation_id IN (%s) ORDER BY messages.created_at
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5',)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s, %s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s, %s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s, %s)
2025-12-20 12:50:16 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:18 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.5s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.07s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea', 'ACCEPTED')
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.07s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.07s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.07s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:18 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.8s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.1s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.1s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.1s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.39s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea', 'PENDING')
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:18 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 253.9s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.2s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.1s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 254.1s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | [cached since 98.41s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea', 'PENDING')
2025-12-20 12:50:18 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:20 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.last_read_at 
FROM conversation_members 
WHERE conversation_members.conversation_id = %s AND conversation_members.user_id = %s
2025-12-20 12:50:20 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:20 | INFO     | sqlalchemy.engine.Engine | SELECT messages.id 
FROM messages 
WHERE messages.conversation_id = %s AND messages.sender_id != %s
2025-12-20 12:50:20 | INFO     | sqlalchemy.engine.Engine | [cached since 251.4s ago] ('3ad636fe-3c79-413b-bbb2-e52aaf7e65c5', '53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea')
2025-12-20 12:50:20 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:22 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 257.6s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 257.9s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 257.9s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 257.9s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 102.2s ago] ('53a0abbc-2c1f-4e7c-ac60-a3a11b91c7ea', 'ACCEPTED')
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 102.2s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 102.2s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-20 12:50:22 | INFO     | sqlalchemy.engine.Engine | [cached since 102.2s ago] ('04f6f203-dc50-4dbb-be9e-e9943259b09b',)
2025-12-20 12:50:26 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-20 12:50:27 | DEBUG    | aiomysql | caching sha2: succeeded by fast path.
2025-12-20 12:50:27 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-20 12:50:27 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-20 12:50:27 | INFO     | sqlalchemy.engine.Engine | [cached since 262.6s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
2025-12-20 12:50:27 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-20 12:50:27 | INFO     | sqlalchemy.engine.Engine | [cached since 262.9s ago] ('0b2cd832-db86-4d17-91b4-ca76d84f827a',)
